row_index,review,clean_review,positive_terms,negative_terms,positive_score,negative_score,final_score,current_label,evidence_pattern,recommended_label_if_clear
3107,aplikasi nya bagus fitur aplikasinya lengkap dan mudah dipahami rekomend banget,aplikasi nya bagus fitur aplikasi lengkap mudah dipahami rekomend banget,bagus:2; lengkap:2; mudah:4; banget:1,aplikasi:-4; aplikasi:-4,9.0,-8.0,1.0,positif,bagus,positif
3116,"Aplikasi nya sangat membantu untuk TF berbagai macam bank, semoga kedepannya semakin bagus lagi",aplikasi nya membantu transfer bank semoga kedepannya bagus,membantu:4; bagus:2,aplikasi:-4,6.0,-4.0,2.0,positif,sangat membantu; bagus,positif
3118,"KEBANYAKAN MINTA MAAF TP GA BERBENAH, INI BUKAN MEMUDAKAN TP MENYUSAHKAN!!!!!!!!!!!",kebanyakan minta maaf tidak berbenah bukan memudakan menyusahkan,kebanyakan:2; minta:2; maaf:2; menyusahkan:4,tidak:-5; bukan:-3,10.0,-8.0,2.0,positif,,manual_review
3127,Pakai aplikasi jakOne mobile memudahkan banget saya ketika mobile dan dalam proses pembayaran nya.,pakai aplikasi jakone mobile memudahkan banget mobile proses pembayaran nya,memudahkan:3; banget:1; proses:1,aplikasi:-4,5.0,-4.0,1.0,positif,memudahkan,positif
3128,"Ada banyak benefit gratis untuk aplikasi ini, memdapatkan reward rp600rb saat memdaftar",benefit gratis aplikasi memdapatkan reward rp600rb memdaftar,gratis:4,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
3134,"apk yang sangat memudahkan pengguna nya dalam bertransaksi, proses nya pun cepat, tidak ada kendala.",aplikasi memudahkan pengguna nya bertransaksi proses nya cepat tidak kendala,memudahkan:3; pengguna:1; bertransaksi:3; proses:1; cepat:3,aplikasi:-4; tidak:-5,11.0,-9.0,2.0,positif,cepat; memudahkan,positif
3140,Habis diupdate malah gak bisa liat status pinjaman KMG cuman muter2 doang gimana nih,habis diupdate tidak bisa liat status pinjaman kmg cuman muter2 doang gimana nih,habis:3; liat:2; doang:1,tidak:-5,6.0,-5.0,1.0,positif,,manual_review
3149,Sekarang tidak perlu datang ke tempat sudah bisa nabung dan deposito. Selain itu aplikasi menyediakan bermacam pembelian dan pembaran tagihan dengan mudah gak ribet. mantep yaa,tidak bisa nabung deposito aplikasi menyediakan bermacam pembelian pembaran tagihan mudah tidak ribet mantep yaa,deposito:3; menyediakan:2; mudah:4; ribet:4,tidak:-5; aplikasi:-4; tidak:-5,13.0,-14.0,-1.0,negatif,ribet,negatif
3150,"JackOne Mobile sekarang tampilannya jauh lebih bagus, lebih mudah digunain jugaa. Udah gitu, kalau ada problem, cepet banget ditanggapi. Sukaa bgt pokoknya 🥰",jackone mobile tampilannya jauh lebih bagus lebih mudah digunain jugaa udah gitu problem cepet banget ditanggapi sukaa banget pokoknya,lebih:1; bagus:2; lebih:1; mudah:4; cepet:2; banget:1; banget:1,jauh:-4; problem:-4; pokoknya:-3,12.0,-11.0,1.0,positif,bagus,positif
3151,Tolong perbaiki dong setiap transaksi k aplikasi dana selalu da kendala tapi saldo k potong..dah sering banget begini...gimana klo lg butuh bget masa selalu harus nunggu beberapa hari lagi..,tolong perbaiki setiap transaksi k aplikasi dana da kendala saldo k potong dah banget gimana klo lg butuh bget masa nunggu beberapa hari,tolong:3; transaksi:4; dana:4; saldo:2; banget:1; nunggu:1,aplikasi:-4; potong:-2; dah:-3; butuh:-5,15.0,-14.0,1.0,positif,,manual_review
3154,"Hy kamu Aplikasi mudah di gunakan, Tampilan baru keren",hy aplikasi mudah gunakan tampilan keren,hy:1; mudah:4; tampilan:1,aplikasi:-4,6.0,-4.0,2.0,positif,aplikasi mudah; keren,positif
3161,Untuk yang punya olshop kayak aku sangat kebantu pake aplikasi ini.Untuk cek mutasi dan transfer.Selain itu jadi gampang buat top up,punya olshop kayak kebantu pakai aplikasi cek mutasi transfer gampang top up,punya:3; gampang:4; top:5,kayak:-3; aplikasi:-4; cek:-4,12.0,-11.0,1.0,positif,,manual_review
3182,"Bagus,tapi vitur keamanan fingerprint tidak berfungsi,jadi kalau mau login terpaksa harus ketik username dan password,tolong dong di perbaiki lagi biar semakin praktis penggunaannya",bagus vitur keamanan fingerprint tidak berfungsi login terpaksa ketik username password tolong perbaiki biar praktis penggunaannya,bagus:2; tolong:3; biar:1; praktis:4,tidak:-5; terpaksa:-4,10.0,-9.0,1.0,positif,praktis; bagus,positif
3187,"Jakone Mobile Aplikasi mudah di gunakan, Tampilan baru keren kata jadiduit",jakone mobile aplikasi mudah gunakan tampilan keren jadiduit,mudah:4; tampilan:1,aplikasi:-4,5.0,-4.0,1.0,positif,aplikasi mudah; keren,positif
3189,"tidak bisa transfer ke lain bank, tidak bisa top up dana, gopay, ovo, dan lain nya, payah mempersulit hidup",tidak bisa transfer bank tidak bisa top up dana gopay ovo nya payah mempersulit hidup,top:5; dana:4; hidup:2,tidak:-5; tidak:-5,11.0,-10.0,1.0,positif,payah,negatif
3207,terlalu banyak minta update padahal gada fitur tambahan...data di aps yg lama gak bisa migrasi otomatis ke aps yg baru 👏,minta update padahal gada fitur tambahan data aps tidak bisa migrasi otomatis aps,minta:2; tambahan:5; otomatis:3,data:-3; tidak:-5,10.0,-8.0,2.0,positif,,manual_review
3216,"Beli pulsa 50rb saldo ke potong tapi ga masuk pulsanya, udah telp cs cuma bantu pengaduan, terhitung sudah 3hr masih blm balik saldonya , bener2 g bertanggung jawab 😀",beli pulsa 50rb saldo potong tidak masuk pulsanya udah telp cs bantu pengaduan terhitung 3hr belum balik saldonya bener2 tidak bertanggung jawab,beli:2; saldo:2; masuk:3; bantu:3; balik:3; jawab:3,pulsa:-3; potong:-2; tidak:-5; tidak:-5,16.0,-15.0,1.0,positif,,manual_review
3220,"Sangat membantu dalam pembelian pulsa, listrik, dan pembayaran online shop. Jadi gak perlu repot cari konter. hehe",membantu pembelian pulsa listrik pembayaran online shop tidak repot cari konter hehe,membantu:4; repot:5,pulsa:-3; tidak:-5; cari:-3,9.0,-11.0,-2.0,negatif,sangat membantu,positif
3223,"Apk yang bagus dan keren, bisa di gunakan untuk membeli pulsa dan prosesnya cepat tanpa nunggu lama",aplikasi bagus keren bisa gunakan membeli pulsa prosesnya cepat nunggu,bagus:2; membeli:2; cepat:3; nunggu:1,aplikasi:-4; pulsa:-3,8.0,-7.0,1.0,positif,bagus; keren; cepat,positif
3225,"Ini kenapa susah banget si buka aplikasinya, masa ktanya internetnya ga stabil tpi sya udh buka yt buka Ig buka tiktok smua lancar bahkan buka aplikasi bank lain aman aja, cma jakone ini yg susah. Knpa ya 🙏",kenapa susah banget si buka aplikasi masa ktanya internetnya tidak stabil sya buka yt buka ig buka tiktok smua lancar bahkan buka aplikasi bank aman cma jakone susah knpa ya,banget:1; buka:3; buka:3; buka:3; buka:3; lancar:4; buka:3; ya:4,susah:-3; aplikasi:-4; tidak:-5; stabil:-3; aplikasi:-4; susah:-3,24.0,-22.0,2.0,positif,lancar,positif
3230,"Aplikasi mudah di gunakan, Tampilan baru keren mendapatkan 1juta rupiah",aplikasi mudah gunakan tampilan keren mendapatkan 1juta rupiah,mudah:4; tampilan:1,aplikasi:-4,5.0,-4.0,1.0,positif,aplikasi mudah; keren,positif
3237,Ini knapa aplikasi yg baru suka nga bisa kebuka ya jakone nya 😞😔mana aplikasi yg lama sdh sya apus 🤦‍♀️ lebih bagus aplikasi yg lama jakone mobile nya.,knapa aplikasi suka nga bisa kebuka ya jakone nya aplikasi sya apus lebih bagus aplikasi jakone mobile nya,suka:3; ya:4; lebih:1; bagus:2,aplikasi:-4; aplikasi:-4; aplikasi:-4,10.0,-12.0,-2.0,negatif,bagus,positif
3241,Sever terkunci tp pas masuk ke menu lupa id paswod setealah d isi data2 dengan benar malh muncul id terkuncin mohon arahan ny.. soal ny ini untuk menerima gaji sy penarikan d mensin atm jg tdk bisa selalu muncul transaksi tidak fapat fi lakukan,sever terkunci pas masuk menu lupa id paswod setealah d isi data2 benar malh muncul id terkuncin mohon arahan ny soal ny menerima gaji sy penarikan d mensin atm jg tidak bisa muncul transaksi tidak fapat fi lakukan,pas:3; lupa:1; isi:2; benar:2; muncul:1; mohon:2; menerima:3; muncul:1; transaksi:4,masuk:-3; arahan:-3; soal:-1; tidak:-5; tidak:-5,19.0,-17.0,2.0,positif,,manual_review
3242,"Parah di keren banget aplikasinya, apalagi skrg ada fitur lengkapnya. Makin keren tampilannya dan transaksi semakin cepat keren banget",parah keren banget aplikasi apalagi skrg fitur lengkapnya keren tampilannya transaksi cepat keren banget,banget:1; transaksi:4; cepat:3; banget:1,parah:-5; aplikasi:-4,9.0,-9.0,0.0,netral,keren; cepat; parah,manual_review
3245,Gak nyangka! Bank DKI punya aplikasi mobile banking sebagus ini! luar biasaa cocok untuk di pakai,tidak nyangka bank dki punya aplikasi mobile banking sebagus biasaa cocok pakai,nyangka:3; punya:3; cocok:4,tidak:-5; aplikasi:-4,10.0,-9.0,1.0,positif,bagus,positif
3254,Aplikasi terbaik,aplikasi terbaik,terbaik:5,aplikasi:-4,5.0,-4.0,1.0,positif,terbaik,positif
3266,"Jakone sangat bagus, daftar nya juga tidak ribet 👍🏻👍🏻👍🏻",jakone bagus daftar nya tidak ribet,bagus:2; daftar:1; ribet:4,tidak:-5,7.0,-5.0,2.0,positif,bagus; ribet,manual_review
3273,tidak bisa transaksi ke bank lain,tidak bisa transaksi bank,transaksi:4,tidak:-5,4.0,-5.0,-1.0,negatif,tidak bisa transaksi,negatif
3294,Menurutku aplikasi ini recommended karena cara penggunaannya mudah serta fitur yang disediakan juga cukup lengkap mempermudah kita dalam bertransaksi jadi gausah keluar rumah deh disini aja,menurutku aplikasi recommended penggunaannya mudah fitur disediakan lengkap mempermudah kita bertransaksi gausah keluar rumah deh disini,mudah:4; lengkap:2; bertransaksi:3; rumah:3,aplikasi:-4; mempermudah:-3; gausah:-4; keluar:-3,12.0,-14.0,-2.0,negatif,recommended,positif
3297,"Sungguh aplikasi bagus,aku suka ini.nyesel baru nemu ini",sungguh aplikasi bagus suka nyesel nemu,sungguh:4; bagus:2; suka:3,aplikasi:-4; nyesel:-5; nemu:-2,9.0,-11.0,-2.0,negatif,bagus,positif
3314,Bukan aplikasi kaleng kaleng sih ini. Super aplikasi mobile banking ever exist. JakOne!,bukan aplikasi kaleng kaleng sih super aplikasi mobile banking ever exist jakone,aplikasi:4; super:3,bukan:-3; aplikasi:-4,7.0,-7.0,0.0,netral,,manual_review
3319,"Melakukan pembayaran apa aja jadi lebih gampang dan anti ribet, makin keren dengan tampilan baru",melakukan pembayaran lebih gampang anti ribet keren tampilan,lebih:1; gampang:4; tampilan:1,anti:-2; ribet:-4,6.0,-6.0,0.0,netral,keren; ribet,manual_review
3323,Saya tidak bisa menerima OTP padahal nomer nya udah bener,tidak bisa menerima otp padahal nomer nya udah bener,menerima:3; bener:3,tidak:-5,6.0,-5.0,1.0,positif,,manual_review
3326,aplikasi yg bagus banget. fitur2 nya mudah digunakan dan tidak ribet.,aplikasi bagus banget fitur2 nya mudah digunakan tidak ribet,bagus:2; banget:1; mudah:4; ribet:4,aplikasi:-4; tidak:-5,11.0,-9.0,2.0,positif,mudah digunakan; bagus; ribet,manual_review
3334,"Parah, transaksi lambat sekali..",parah transaksi lambat,transaksi:4; lambat:1,parah:-5,5.0,-5.0,0.0,netral,lambat; parah,negatif
3345,Apk sangat membantu,aplikasi membantu,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu,positif
3347,Pengalaman saya pakai aplikasi ini sangat mudah digunakan dan banyak fitur-fitur baru yang sangat mendukung aktivitas perbankan,pengalaman pakai aplikasi mudah digunakan fitur fitur mendukung aktivitas perbankan,pengalaman:2; mudah:4,aplikasi:-4,6.0,-4.0,2.0,positif,mudah digunakan; aplikasi mudah,positif
3351,"Aplikasi mudah di gunakan, Tampilan baru keren. God job pokoknya",aplikasi mudah gunakan tampilan keren god job pokoknya,mudah:4; tampilan:1,aplikasi:-4; pokoknya:-3,5.0,-7.0,-2.0,negatif,aplikasi mudah; keren,positif
3355,"Aplikasi sangat bagus banget , aplikasi yang serbaguna bisa beli pulsa bayar tagihan apapun bisa , transaksi nya nggak ribet.",aplikasi bagus banget aplikasi serbaguna bisa beli pulsa bayar tagihan apapun bisa transaksi nya tidak ribet,bagus:2; banget:1; beli:2; bayar:1; transaksi:4; ribet:4,aplikasi:-4; aplikasi:-4; pulsa:-3; tidak:-5,14.0,-16.0,-2.0,negatif,bagus; ribet,manual_review
3376,Eror mulu heran deh !,error mulu heran deh,mulu:2; heran:4,error:-5,6.0,-5.0,1.0,positif,error; eror,negatif
3389,"Suka error, gak bisa transfer antar bank, plus mutasinya suka hilang datanya.",suka error tidak bisa transfer antar bank plus mutasinya suka hilang datanya,suka:3; plus:2; suka:3; hilang:3,error:-5; tidak:-5,11.0,-10.0,1.0,positif,error,negatif
3398,"mauu login di device baruu susah, berkali-kali eror umum (0404) muluu, aneh banget.",mauu login device baruu susah berkali error umum 0404 muluu aneh banget,umum:1; aneh:4; banget:1,susah:-3; error:-5,6.0,-8.0,-2.0,negatif,error; eror,negatif
3511,Sekarang ga bisa top up/ transfer diatas 1jt,tidak bisa top up transfer diatas 1jt,top:5,tidak:-5,5.0,-5.0,0.0,netral,,manual_review
3530,Suka banget sama aplikasi ini.. gak ribet dan prosesnya cepat,suka banget aplikasi tidak ribet prosesnya cepat,suka:3; banget:1; ribet:4; cepat:3,aplikasi:-4; tidak:-5,11.0,-9.0,2.0,positif,cepat; ribet,manual_review
3534,"Kak ini kenapa akun saya terkunci Gabisa dibuka setiap mau login selalu ada tulisan ""akun terkunci"" please bantu jawab",kak kenapa akun terkunci tidak bisa dibuka setiap login tulisan akun terkunci please bantu jawab,bantu:3; jawab:3,tidak:-5; please:-3,6.0,-8.0,-2.0,negatif,,manual_review
3542,aplikasi nya sangat membantu saya,aplikasi nya membantu,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu,positif
3545,Susah loginya paswd sm ID dah bener gara2 ganti hp kejual,susah login paswd id dah bener gara2 ganti hp kejual,bener:3; ganti:3,susah:-3; dah:-3,6.0,-6.0,0.0,netral,,manual_review
3550,"ternyata registrasi jakone mobile mudah & cepet, ga pake ribet jdi satset, cocok buat yang males buang"" waktu dan pengen yang simpel",ternyata registrasi jakone mobile mudah cepet tidak pakai ribet jdi satset cocok males buang pengen simpel,mudah:4; cepet:2; cocok:4; pengen:3; simpel:3,tidak:-5; ribet:-4; males:-4; buang:-3,16.0,-16.0,0.0,netral,simpel; ribet,manual_review
3554,"aplikasinya sangat bagus dan sangat mudah digunakan, aplikasinya juga mempermudah penggunanya untuk melakukan transaksi. aplikasi ya juga jarang eror dan kalau ada info selalu diberitahukanelalui SMS. Fitur qris yang tersedia juga sangat memudahkan",aplikasi bagus mudah digunakan aplikasi mempermudah penggunanya melakukan transaksi aplikasi ya jarang error info diberitahukanelalui sms fitur qris tersedia memudahkan,bagus:2; mudah:4; transaksi:4; ya:4; tersedia:4; memudahkan:3,aplikasi:-4; aplikasi:-4; mempermudah:-3; aplikasi:-4; error:-5; info:-3,21.0,-23.0,-2.0,negatif,mudah digunakan; bagus; memudahkan; error; eror,manual_review
3562,Aplikasi sangat bagus dan membantu,aplikasi bagus membantu,bagus:2; membantu:4,aplikasi:-4,6.0,-4.0,2.0,positif,bagus,positif
3581,asli ya... lagi lebaran malah g bisa dipake apa2. jos bang!,asli ya lebaran tidak bisa dipake apa2 jos bang,asli:2; ya:4,tidak:-5,6.0,-5.0,1.0,positif,,manual_review
3584,Aplikasi yang baik dan mudah di mengerti dan tanpa iklan,aplikasi mudah mengerti iklan,mudah:4; mengerti:2,aplikasi:-4,6.0,-4.0,2.0,positif,aplikasi mudah,positif
3586,Dengan adanya aplikasi mobile banking Jakone ini jadi mempermudah untuk yang ingin buka rekening di Bank DKI mana prosesnya mudah👍🏼,aplikasi mobile banking jakone mempermudah ingin buka rekening bank dki prosesnya mudah,buka:3; mudah:4,aplikasi:-4; mempermudah:-3,7.0,-7.0,0.0,netral,,manual_review
3600,"Nice app,,helpfull",nice aplikasi helpfull,nice:4,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
3603,Aplikasinya bagus banget buat nyimpen uang dan penarikannya sangat cepat buat kalian yang bingung nyimpen uang di i walet mana saran saya sekalian download aplikasi ini sangat rekomended dan bisa dipercaya keamanannya,aplikasi bagus banget nyimpen uang penarikannya cepat kalian bingung nyimpen uang i walet saran download aplikasi rekomended bisa dipercaya keamanannya,bagus:2; banget:1; cepat:3; saran:2,aplikasi:-4; aplikasi:-4,8.0,-8.0,0.0,netral,bagus; cepat,positif
3611,Susah bgt buka aplikasinya padahal koneksi stabil,susah banget buka aplikasi padahal koneksi stabil,banget:1; buka:3; koneksi:2; stabil:3,susah:-3; aplikasi:-4,9.0,-7.0,2.0,positif,,manual_review
3614,Semenjak pembaruan aplikasinya jadi lemoooooooott banget! Pas lagi dibutuhin malah gak bisa :(,semenjak pembaruan aplikasi lemoooooooott banget pas dibutuhin tidak bisa,pembaruan:4; banget:1; pas:3,aplikasi:-4; tidak:-5,8.0,-9.0,-1.0,negatif,,manual_review
3624,Aplikasi terbaik,aplikasi terbaik,terbaik:5,aplikasi:-4,5.0,-4.0,1.0,positif,terbaik,positif
3633,"Bagus banget aplikasi JakOne, beneran sebagus itu mobile banking satu ini, wajib download!",bagus banget aplikasi jakone beneran sebagus mobile banking wajib download,bagus:2; banget:1; beneran:3,aplikasi:-4; wajib:-2,6.0,-6.0,0.0,netral,bagus,positif
3636,Habis update malah banyak bug error. Tolong diperbaiki lagi,habis update bug error tolong diperbaiki,habis:3; tolong:3,error:-5,6.0,-5.0,1.0,positif,error,negatif
3651,"Aplikasinya bagus, tampilannya menarik bisa digunakan untuk semua pembayaran. Daftarnya gk ribet. Manteb dah.!! 👍😉",aplikasi bagus tampilannya menarik bisa digunakan pembayaran daftarnya tidak ribet manteb dah,bagus:2; menarik:4; ribet:4,aplikasi:-4; tidak:-5; dah:-3,10.0,-12.0,-2.0,negatif,bagus; ribet,manual_review
3654,Keren aplikasi nya sangat membantu aplikasi nya juga mudah di gunakan,keren aplikasi nya membantu aplikasi nya mudah gunakan,membantu:4; mudah:4,aplikasi:-4; aplikasi:-4,8.0,-8.0,0.0,netral,sangat membantu; keren,positif
3656,Aplikasi sangat membantu,aplikasi membantu,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu,positif
3662,Aplikasi nya rekomended bangettt fitur fiturnya lengkap daftar mudah tanpa ribet cs fast respon,aplikasi nya rekomended banget fitur fiturnya lengkap daftar mudah ribet cs fast respon,banget:1; lengkap:2; daftar:1; mudah:4; respon:2,aplikasi:-4; ribet:-4,10.0,-8.0,2.0,positif,ribet,negatif
3664,Ko punya saya data tidak ditemukan tolong diproses dong saya uda benar masuk nik sama no reknya,ko punya data tidak ditemukan tolong diproses uda benar masuk nik no reknya,punya:3; tolong:3; diproses:1; benar:2,data:-3; tidak:-5; masuk:-3,9.0,-11.0,-2.0,negatif,,manual_review
3673,"Aplikasi mudah di gunakan, Tampilan baru keren, gak nyesel , buruan cobain",aplikasi mudah gunakan tampilan keren tidak nyesel buruan cobain,mudah:4; tampilan:1; nyesel:5; buruan:1,aplikasi:-4; tidak:-5,11.0,-9.0,2.0,positif,aplikasi mudah; keren,positif
3675,"mantap verifikasi data ga ribet dan cepet juga,begitupun limitnya dan biayanya bulanannya gratis tidak ada saldo ngendap",mantap verifikasi data tidak ribet cepet begitupun limitnya biayanya bulanannya gratis tidak saldo ngendap,mantap:5; ribet:4; cepet:2; gratis:4,data:-3; tidak:-5; tidak:-5; saldo:-2,15.0,-15.0,0.0,netral,mantap; ribet,manual_review
3687,"Aplikasi ini diawasi OJK, jadi saya tidak perlu khawatirkan dengan senang hati",aplikasi diawasi ojk tidak khawatirkan senang hati,senang:5; hati:2,aplikasi:-4; tidak:-5,7.0,-9.0,-2.0,negatif,,manual_review
3698,Ini kenapa sih jakone mobile.. pas mau buka dsuruh update terbaru. Eh pas udah update malah keluar aplikasi ini tdk resmi. Eh akhirnya di uninstal ulang malah pas mau masuk lagi gk bisa bisa. aneh pake banget deh ini aplikasi. Malah lupa user id. Eh pas masukin dat prbd ttp gk bs . Aneh masa harus ke bank dkinya sih.,kenapa sih jakone mobile pas buka dsuruh update terbaru eh pas udah update keluar aplikasi tidak resmi eh akhirnya uninstal ulang pas masuk tidak bisa bisa aneh pakai banget deh aplikasi lupa user id eh pas masukin dat prbd ttp tidak bs aneh masa bank dkinya sih,pas:3; buka:3; terbaru:4; pas:3; pas:3; aneh:4; banget:1; lupa:1; pas:3; aneh:4,keluar:-3; aplikasi:-4; tidak:-5; resmi:-2; masuk:-3; tidak:-5; aplikasi:-4; tidak:-5,29.0,-31.0,-2.0,negatif,,manual_review
