review,clean_review,current_label,lexicon_score,suggested_label,reason,evidence_pattern,confidence_level,category
"Aman buat dipake nabung (nyimpen uang)udh nyaman bet ko nya pake jakOne soal nya bisa pake Qris juga lohh, ga pernah pending lgi ga suka lemot juga. Rekomendasi aja si ini buat kalian yg lgi bingung cari bank yg aman. Fiks si kalian wajib nyoba",aman dipake nabung nyimpen uang nyaman bet ko nya pakai jakone soal nya bisa pakai qris lohh tidak pending lgi tidak suka lambat rekomendasi si kalian lgi bingung cari bank aman fiks si kalian wajib nyoba,negatif,-11.0,positif,positive_pattern: label conflicts with clear positive phrase,nyaman,high,positive_pattern
"Menurut gua,, ini app m-banking paling recommended dah. Tiap hari transaksi pake aplikasi ini, mudah, cepat, dan bagus banget.. Fitur-fitur app nya nyaman dan lengkap, udah gitu mudah dimengerti.. ada fitur Qris juga bro, sis,, pokoknya gabakalan nyesel pakai app ini buat transfer dah..",menurut gua aplikasi m banking recommended dah hari transaksi pakai aplikasi mudah cepat bagus banget fitur fitur aplikasi nya nyaman lengkap udah gitu mudah dimengerti fitur qris bro sis pokoknya gabakalan nyesel pakai aplikasi transfer dah,negatif,-5.0,positif,positive_pattern: label conflicts with clear positive phrase,nyaman,high,positive_pattern
"Ini knp aplikasinya aneh di menu tarik Tunai tanpa kartu tapi tidak ada pilihan tarik tunai di ATM DKI adanya di bank lain saya sdh lapor ke petugas banknya jawabnya lagi eror tunggu beberpa jam kedepan tapi sampe skrg masih juga gak bisa, coba di laporkan biar masalah cepet di selesaikan biar customer nyaman pake aplikasi ini,terima kasih",knp aplikasi aneh menu tarik tunai kartu tidak pilihan tarik tunai atm dki bank lapor petugas banknya jawabnya error tunggu beberpa jam kedepan sampe skrg tidak bisa coba laporkan biar masalah cepet selesaikan biar customer nyaman pakai aplikasi terima kasih,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,nyaman,high,positive_pattern
"Aplikasi nya sangat bagus, nyaman, tidak ada kendala.. semoga banyak peminatnya dan semoga sukses aplikasinya",aplikasi nya bagus nyaman tidak kendala semoga peminatnya semoga sukses aplikasi,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,nyaman,high,positive_pattern
"aplikasinya bagus, nyaman dan aman untuk digunakan, data tersimpan dengan baik dan jarang banger error aplikasinya. top pake bangett 👍",aplikasi bagus nyaman aman digunakan data tersimpan jarang banger error aplikasi top pakai bangett,negatif,-7.0,positif,positive_pattern: label conflicts with clear positive phrase,nyaman,high,positive_pattern
Aplikasi JakOne mobile sangat mantappp! versi terbarunya malah makin lengkap lagi.,aplikasi jakone mobile mantappp versi terbarunya lengkap,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Semakin mantapp aplikasinya..,mantapp aplikasi,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Diupdate malah susah buat login, muter muter terus ujung-ujungnya periksa koneksi internet😅 selalu ada aja alesannya agar tidak terlihat buruk👍🏻 mantap..semoga semakin buruk😂",diupdate susah login muter muter ujung ujungnya periksa koneksi internet alesannya tidak buruk mantap semoga buruk,negatif,-9.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Sangat bagus sekali aplikasi ny 🤩 Mantap pokonmh g .....,bagus aplikasi ny mantap pokonmh tidak,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
aplikasinya ngebantu bangettt fitur fiturnya lengkap ga bikin bingung. mantap dehhh,aplikasi ngebantu banget fitur fiturnya lengkap tidak bikin bingung mantap dehhh,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Apk yang rekomendasi bnget,reward 600rb saat mendaptar ada banyak benefit gratisss Mantappp",aplikasi rekomendasi bnget reward 600rb mendaptar benefit gratisss mantappp,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Aplikasi nyaa mantapppppp,aplikasi nyaa mantapppppp,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Ini nih aplikasi ku cari2.. Cara daftar nya ga ribet, ditambah lagi ga ada biaya setoran awal dan biaya kartu ATM nya.. Mantap deh pokok nya",nih aplikasi ku cari2 daftar nya tidak ribet ditambah tidak biaya setoran biaya kartu atm nya mantap deh pokok nya,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Mantaps pokonya mah...,mantaps pokonya mah,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"aplikasi yang sangat bagus, ui nya ringan dan tidak lemot dihp, mantap dah Jakone mobile👍👍👍",aplikasi bagus ui nya ringan tidak lambat dihp mantap dah jakone mobile,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Aplikasi yang membantu bangett sihh ini. Mantapp dah pokoknyaa,aplikasi membantu bangett sihh mantapp dah pokoknyaa,negatif,-7.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"mantap verifikasi data ga ribet dan cepet juga,begitupun limitnya dan biayanya bulanannya gratis tidak ada saldo ngendap",mantap verifikasi data tidak ribet cepet begitupun limitnya biayanya bulanannya gratis tidak saldo ngendap,netral,0.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
dari siang dan berulang nyoba sampe 5 x cuma stak nunggu kode otp aja ga di kirim .. mantap,siang berulang nyoba sampe 5 x stak nunggu kode otp tidak kirim mantap,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Keren juga aplikasi bank digial yang satu ini. JakOne Mobile mantap, recommended banget pokoknya 👍👍👍👍",keren aplikasi bank digial jakone mobile mantap recommended banget pokoknya,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"agak nyesel baru nemu apk ini. ternyata berguna bgt buat keseharian aku, mantappp btl pokoknya !!!",agak nyesel nemu aplikasi ternyata berguna banget keseharian mantappp btl pokoknya,negatif,-8.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"wajib banget sih aplikasi JakOne, fitur scane QRIS nya ngebantu parah 😎🔥 jadi kalo bayar tinggal scan doang, ga ribet-ribet lagi. Pokoknya mantap, wajib banget dipake buat transaksi sehari-hari!",wajib banget sih aplikasi jakone fitur scane qris nya ngebantu parah bayar tinggal scan doang tidak ribet ribet pokoknya mantap wajib banget dipake transaksi sehari hari,negatif,-7.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Semuanya sudah perfect! sangat mempermudah transaksi sehari-hari. Storan atau transfer lancar tanpa gangguan sistem. mantapp!,semuanya perfect mempermudah transaksi sehari hari storan transfer lancar gangguan sistem mantapp,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"aplikasinya bagus, setiap mau isi pulsa pasti lewat JakOne Mobile, layanannya juga bagus pokoknya mantap deh apkikasinya tapi perlu ditingkatkan lagi terkait masalah aplikasinya",aplikasi bagus setiap isi pulsa pasti jakone mobile layanannya bagus pokoknya mantap deh apkikasinya ditingkatkan terkait masalah aplikasi,negatif,-7.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Aplikasi makin mantaph,aplikasi mantaph,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Aplikasi membantu berbagai transaksi ga pakek ribet mudah di gunakan mantapss,aplikasi membantu transaksi tidak pakek ribet mudah gunakan mantapss,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
ternyata nggak sia sia aku instal aplikasi ini.. ternyata beda bnget sma aplikasi yg lain.. mantap,ternyata tidak sia sia instal aplikasi ternyata beda bnget sma aplikasi mantap,negatif,-10.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasinya kekinian tapi pakenya gak ribet sama sekali, satu aplikasi aja bisa buat semua mulai dari kirimuang sampai bayar tagihan pun bisa mantap deh aplikasinya",aplikasi kekinian pakenya tidak ribet aplikasi bisa mulai kirimuang bayar tagihan bisa mantap deh aplikasi,negatif,-6.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasi nya memudahkan banget untuk saya pengguna qris, karna sangat simpel tidak tibett, mantapp",aplikasi nya memudahkan banget pengguna qris simpel tidak tibett mantapp,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Apk ini di awasi oleh OJK Mudah untuk cek saldo dan lihat transferan masuk. Mantapp,aplikasi awasi ojk mudah cek saldo lihat transferan masuk mantapp,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasi mudah di gunakan, Tampilan baru keren, mantap dah pokonya aplikasi ini",aplikasi mudah gunakan tampilan keren mantap dah pokonya aplikasi,negatif,-3.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
aplikasinya bagus dan ringan di gunakan pokoknya mantap dah,aplikasi bagus ringan gunakan pokoknya mantap dah,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasi mudah di gunakan, Tampilan baru keren mantap dah pokoknya dengan aplikasi ini",aplikasi mudah gunakan tampilan keren mantap dah pokoknya aplikasi,negatif,-4.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"aplikasi dengan segudang fungsi bisa bayar ini itu tanpa harus ribet dulu,mempermudah urusan finansial di era digital mantap",aplikasi segudang fungsi bisa bayar ribet mempermudah urusan finansial era digital mantap,negatif,-5.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Mantap nih mbankingnya, transfer lebih cepat ga perlu antre ATM. Kalo butuh pulsa dadakan juga bisa beli disini.",mantap nih mbankingnya transfer lebih cepat tidak antre atm butuh pulsa dadakan bisa beli disini,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Mantap ini aplikasi jak one mobile bisa memudahkan kita transfer tanpa ribet,mantap aplikasi jak one mobile bisa memudahkan kita transfer ribet,netral,0.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasinya mantap, bisa beli pulsa juga apalagi kalo kepepet butuh. Tampilannya gampang dipahami. sipppp dah pokoknya",aplikasi mantap bisa beli pulsa apalagi kepepet butuh tampilannya gampang dipahami sipppp dah pokoknya,negatif,-7.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Mantap dah pokonya. Sukses trus buat apk ini.,mantap dah pokonya sukses aplikasi,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Aplikasi mantap bebas biyaya admin,aplikasi mantap bebas biyaya admin,negatif,-3.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasi mantappp. Bisa beli sama bayar lain lain seperti Listrik pulsa Scan Qris,. Mantappp lah pokonya nyaa Rekomendasi bangett si ini aplikasi 👍👍👍",aplikasi mantappp bisa beli bayar listrik pulsa scan qris mantappp pokonya nyaa rekomendasi bangett si aplikasi,negatif,-12.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Aplikasi sangat berguna, fitur nya keren gak lemot. Mantap deh pokoknya",aplikasi berguna fitur nya keren tidak lambat mantap deh pokoknya,negatif,-3.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Baru tau ada aplikasi mobile banking dari bank DKI dan sebagus ini doonggg.. keren JakOne mantap,tau aplikasi mobile banking bank dki sebagus doonggg keren jakone mantap,negatif,-3.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
"Mantappp kerenn nihh appsnya user friendly bangett, face app nya menarik, ga menuhin memori, dan yang terpenting banyak fitur-fiturnya yang bisa digunainn. nicee apps...semoga ratingnyaa semakin membaikk",mantappp kerenn nihh appsnya user friendly bangett face aplikasi nya menarik tidak menuhin memori terpenting fitur fiturnya bisa digunainn nicee apps semoga ratingnyaa membaikk,negatif,-10.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
Biar bintang yang berbicara Dbest mantapppp,biar bintang berbicara dbest mantapppp,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,mantap,high,positive_pattern
WOW RECOMMENDED GUYS!!! aplikasinya keren banget!,wow recommended guys aplikasi keren banget,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
Sangat tidak recommended. Mending pakai Bank lain.,tidak recommended mending pakai bank,negatif,-3.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
"Transfer di aplikasi ini prosesnya mudah bangeett udah gitu fiturnya lengkapp bisa bayar PLN, internet, pulsa jg bisa. Over all recommended deehh 👍",transfer aplikasi prosesnya mudah bangeett udah gitu fiturnya lengkapp bisa bayar pln internet pulsa jg bisa over all recommended deehh,negatif,-2.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
Terbaik banget bank DKI dengan JakOne mobile banking ini! The best lah pokoknya thx aplikasi recommended,terbaik banget bank dki jakone mobile banking the best pokoknya thx aplikasi recommended,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
"Aplikasinya sangat recommended,fitur mudah di pahami, pendaftaran tidak ribet best pokoknya",aplikasi recommended fitur mudah pahami pendaftaran tidak ribet best pokoknya,negatif,-1.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
Gw kalo bukan karena kerjaan ogah pasang jakone mobile. Sinyal udah bagus buka app Laen bagus tapi tiap buka ni aplikasi cuma loading muter2. Not recommended! Semoga ada yg lebih baik dari ni app.,gw bukan kerjaan ogah pasang jakone mobile sinyal udah bagus buka aplikasi laen bagus buka ni aplikasi loading muter2 not recommended semoga lebih ni aplikasi,negatif,-5.0,positif,positive_pattern: label conflicts with clear positive phrase,recommended,high,positive_pattern
