review,label,split_set,review_id,clean_review,rating,review_date,app_version,thumbs_up_count,year,lexicon_score_v3,label_v3
min lupa password sma user name nya coba ulang kode otp nya engga muncul padahal nmr tlpn bener gimana yaa,negatif,train,485d2949-61ca-440e-8fad-facc448a3394,min lupa password sma user name nya coba ulang kode otp nya engga muncul padahal nmr tlpn bener gimana yaa,4,2024-03-06 14:35:16,2.9.0,0,2024,-0.6,negatif
no bug and easy to use,negatif,train,b243a761-55cc-43b3-ab6e-d18951d4d931,no bug and easy to use,5,2025-11-28 10:21:47,,0,2025,-0.6,negatif
aplikasi membantu mudah daftarnya,positif,train,8c71ad7b-5431-4e11-a98c-e368e0f1a50e,aplikasi membantu mudah daftarnya,5,2024-02-01 12:59:13,2.5.0,0,2024,1.6,positif
tidak bisa regist halaman konfirmasi cm 1 klihatan ektp terdaftr ngadu cs email belum ad blsan,negatif,train,0b5dd45a-679a-4c71-a5d9-d490d47bb8f4,tidak bisa regist halaman konfirmasi cm 1 klihatan ektp terdaftr ngadu cs email belum ad blsan,2,2022-09-14 21:03:26,,0,2022,-0.6,negatif
aplikasi bagus mudah digunakan,positif,train,c4ddb378-dce6-4e35-9087-e6730a12cbf8,aplikasi bagus mudah digunakan,5,2024-02-20 09:11:33,2.9.0,0,2024,1.4,positif
mudah pembuatan rekening,positif,val,9a17cab7-148b-457f-a2f1-922856baa467,mudah pembuatan rekening,5,2024-04-13 07:56:26,2.10.0,0,2024,0.8,positif
verifikasi wajah udah seminggu suruh telp udah telp berkali jawaban pasti bilang coba secara berkala suruh dtg kecabang terdekat 3 bolak balik tetep hasilnya data tidak ditemukan maksudnya suruh pakai wajah tetangga bikin emosi,negatif,train,da964853-0bca-41a5-95e0-c71cdc743c42,verifikasi wajah udah seminggu suruh telp udah telp berkali jawaban pasti bilang coba secara berkala suruh dtg kecabang terdekat 3 bolak balik tetep hasilnya data tidak ditemukan maksudnya suruh pakai wajah tetangga bikin emosi,1,2024-06-05 16:23:32,,0,2024,-3.2,negatif
aplikasi bagus fiturnya menarik terima kasih,positif,train,e0744e0b-fb95-4a02-af2b-072b9880a59b,aplikasi bagus fiturnya menarik terima kasih,5,2022-11-13 18:13:00,1.0.4,0,2022,2.4,positif
sistem transfernya cepat tidak hambatan mengisi pulsa beli token listrik dll,positif,train,22f2b1fc-8110-452d-8839-0bd83ba18187,sistem transfernya cepat tidak hambatan mengisi pulsa beli token listrik dll,5,2024-02-20 18:14:32,2.9.0,0,2024,0.1999999999999999,positif
aplikasi mudah gunakan tampilan keren mantaplah ucing bedul,positif,train,6a266953-a79c-4f16-9256-04f3e68dd6ec,aplikasi mudah gunakan tampilan keren mantaplah ucing bedul,5,2022-09-08 22:23:02,1.0.1,0,2022,1.8,positif
aplikasi bagus banget fitur transaksinya mudah pasti cepat recomended nih,positif,train,ed90dc2b-1167-49ad-a4de-3c4bf8c09d47,aplikasi bagus banget fitur transaksinya mudah pasti cepat recomended nih,5,2022-09-06 00:31:02,1.0.1,0,2022,2.8000000000000003,positif
hancur aplikasi tidak bisa transfer bank ewalet hilang plus transaksi via qris gagal saldo ttp terpotong orang ngeluhnya dijawabnya silahkan coba pastikan pin benar tidak nyambung tidak jelas tidak tumbs down,negatif,train,99e2a8a9-bad7-4e9f-afcb-a7bee362ba68,hancur aplikasi tidak bisa transfer bank ewalet hilang plus transaksi via qris gagal saldo ttp terpotong orang ngeluhnya dijawabnya silahkan coba pastikan pin benar tidak nyambung tidak jelas tidak tumbs down,1,2025-04-02 14:07:08,2.17.1,136,2025,-3.6000000000000005,negatif
aplikasi mbanking bagus banget sih menurutku fiturnya lengkap pendaftaran mudah register 5 menit selama pakai aplikasi tidak error notif sms jakone mantap,positif,train,26568855-6067-4934-be1a-fcb254ba43ca,aplikasi mbanking bagus banget sih menurutku fiturnya lengkap pendaftaran mudah register 5 menit selama pakai aplikasi tidak error notif sms jakone mantap,5,2023-02-28 15:23:30,,0,2023,4.6000000000000005,positif
aplikasi m bangking hrus miliki castomer dki aplikasi jelas lengkap mudah gunakan terima kasih bank dki semoga jaya,positif,train,aff21636-3a3f-4149-adbc-213af0646204,aplikasi m bangking hrus miliki castomer dki aplikasi jelas lengkap mudah gunakan terima kasih bank dki semoga jaya,5,2023-04-21 16:33:29,1.0.10,0,2023,3.6,positif
aplikasi bermanfaat membantu,positif,val,faed75b0-621b-4588-9065-85113fa7e828,aplikasi bermanfaat membantu,5,2024-02-05 12:18:52,2.5.0,0,2024,1.8,positif
jos banget,positif,train,9e8eeb74-b709-4027-be1c-36f1d3c0fd9d,jos banget,5,2022-09-21 21:09:12,,0,2022,0.2,positif
tidak bisa pakai bi fast koneksi terputus padahal pakai wifi paket data jaringan nya bagus,negatif,test,cef1c6da-fa14-4362-aac0-4dd94a1f63ff,tidak bisa pakai bi fast koneksi terputus padahal pakai wifi paket data jaringan nya bagus,1,2025-03-31 12:05:08,,1,2025,-1.6,negatif
mantapp,netral,train,ac21a938-e6a1-4b2d-adca-da24da476c9f,mantapp,5,2024-05-08 10:15:47,2.11.0,0,2024,0.0,netral
aneh banget ni aplikasi minta kode otp udah 2 minggu tidak masuk masuk tuh kode otp,positif,train,a09467cc-e89f-4a24-83ae-6bdcb3be3cc3,aneh banget ni aplikasi minta kode otp udah 2 minggu tidak masuk masuk tuh kode otp,1,2023-04-07 17:02:06,1.0.9,0,2023,0.4,positif
kapan beres nya coba dri sblm lebaran idul fitri saampai skrng ngga kunjung membaik,negatif,train,4021d412-ebbe-4737-8a40-da846d77cf88,kapan beres nya coba dri sblm lebaran idul fitri saampai skrng ngga kunjung membaik,1,2025-05-04 17:07:19,,0,2025,-1.2,negatif
aplikasi multitalenta bisa beli pulsa bayar tagihan dll top banget fiturnya mudah dipahami,positif,train,b7809e78-ef6a-43c7-9304-6d3b05cb5abc,aplikasi multitalenta bisa beli pulsa bayar tagihan dll top banget fiturnya mudah dipahami,5,2022-11-14 12:55:57,1.0.4,0,2022,1.8,positif
aplikasi kebanyakan errornya tidak perubahan tidak tindak lanjutin permasalahan sistemnya,netral,train,ab3197c0-4261-431b-8e4e-10b31e476743,aplikasi kebanyakan errornya tidak perubahan tidak tindak lanjutin permasalahan sistemnya,1,2026-05-05 20:31:08,2.18.0,0,2026,0.0,netral
udah kartu rekening bikin aplikasi masa tidak bisa sihh gajelas bngt aplikasi disuruh bikin password bener tidak bisa 77,negatif,train,151a98a0-4b06-47fb-8d4d-2d7c68275d6e,udah kartu rekening bikin aplikasi masa tidak bisa sihh gajelas bngt aplikasi disuruh bikin password bener tidak bisa 77,1,2025-09-04 19:59:37,,0,2025,-1.4,negatif
aplikasi membantu era kita bisa membayar mudah buka kamera scan qris udah beres kita jg bisa deposito online bayar2 keperluan finansial praktis,positif,train,e2f4e83e-62a1-4dad-ae8c-2fefa08b56fa,aplikasi membantu era kita bisa membayar mudah buka kamera scan qris udah beres kita jg bisa deposito online bayar2 keperluan finansial praktis,5,2023-02-22 14:18:59,1.0.7,0,2023,2.8,positif
bank recoment banget deh cocok kalangan proses cepet biaya admin receh pokok ku recoment in deh,positif,train,24cad39b-649b-4743-a36c-6ef65fca8928,bank recoment banget deh cocok kalangan proses cepet biaya admin receh pokok ku recoment in deh,5,2024-06-11 20:32:31,2.12.0,0,2024,1.1999999999999995,positif
akhirnya menemukan aplikasi membantu pembayaran via digital serba mudah terimakasih,positif,train,ec3fa300-37a0-4fdf-b6f1-acdc381b03c2,akhirnya menemukan aplikasi membantu pembayaran via digital serba mudah terimakasih,5,2022-11-19 14:32:48,1.0.4,0,2022,3.0,positif
kok bisa passwd nya punya istri tidak dikenal akhirnya terblocked sptnya bagus,positif,train,93ea315d-4432-4866-a79a-2df815d2c4af,kok bisa passwd nya punya istri tidak dikenal akhirnya terblocked sptnya bagus,1,2022-12-11 12:21:57,1.0.4,0,2022,0.6,positif
aplikasi nya mudah gunakan keren banget,positif,train,dd98dc5d-fd09-425e-be8e-8360417bc2b3,aplikasi nya mudah gunakan keren banget,5,2023-04-28 21:32:12,1.0.10,0,2023,1.8,positif
aplikasi bagus fiturnya,positif,train,8a8a4519-1afb-4f1c-bb3d-04271bf8d16e,aplikasi bagus fiturnya,5,2023-09-23 13:51:21,2.2.0,0,2023,0.6,positif
good,positif,test,bb90d8d7-0191-486a-b4c7-3a793d8cd06d,good,5,2024-05-18 11:49:01,2.11.0,0,2024,1.0,positif
klik login setiap muncul notifikasi sesi berakhir silahkan login kmdian masuk halaman login menerus mhn memperbaiki sistemnya,netral,train,f0cc5cf7-23f9-455d-9aee-e69c30666b35,klik login setiap muncul notifikasi sesi berakhir silahkan login kmdian masuk halaman login menerus mhn memperbaiki sistemnya,2,2026-03-19 17:00:16,2.18.0,3,2026,0.0,netral
oke,positif,train,1a5d5fe0-23d2-40e6-bbba-0db6f17ab7dc,oke,5,2022-11-14 05:24:54,1.0.4,0,2022,0.6,positif
setiap verifikasi wajah tidak bisa,negatif,train,bc65b0bf-e09b-4ce2-a4fa-8a719fd2c175,setiap verifikasi wajah tidak bisa,1,2022-10-26 16:52:01,1.0.2,0,2022,-0.6,negatif
transfer mbanking dki ewalet udah 2 hari tidak masuk proses saldo potong batalin tidak bisa,negatif,val,1008fd28-8be8-4ea1-b9c9-ecaa86db7a23,transfer mbanking dki ewalet udah 2 hari tidak masuk proses saldo potong batalin tidak bisa,2,2026-02-06 16:19:33,2.18.0,1,2026,-1.0,negatif
nyaman aman cepat tanggap jakone bener bener tidak main main kepuasan pelanggan thx,positif,train,d5658b7e-a3e9-45c5-85fe-60bcfa58c76f,nyaman aman cepat tanggap jakone bener bener tidak main main kepuasan pelanggan thx,5,2022-10-14 03:42:52,1.0.2,0,2022,5.2,positif
semoga amanah bukan aplikasi abal2 and scamming aplikasi mudah gunakan tampilan keren,positif,train,0634383c-c8f5-48e0-88dc-6be49e8f6aad,semoga amanah bukan aplikasi abal2 and scamming aplikasi mudah gunakan tampilan keren,5,2022-09-17 14:01:05,1.0.1,0,2022,2.8,positif
aplikasi mudah gunakan tpilan keren mantap banget pokonya,positif,train,0ae46602-0aa2-4bcf-bcab-afd12e5a0c2b,aplikasi mudah gunakan tpilan keren mantap banget pokonya,5,2022-09-21 14:04:03,,0,2022,2.2,positif
kah 5 bintang,netral,train,084c172b-7a17-45de-80ab-0370b86f89a5,kah 5 bintang,5,2025-03-16 06:08:35,1.0.12,0,2025,0.0,netral
aplikasi berguna beragam kepentingan genggeaman,positif,train,eb6b95da-7a23-4e53-b65e-ce4bb0081b7e,aplikasi berguna beragam kepentingan genggeaman,5,2022-11-18 14:24:03,1.0.4,0,2022,1.4,positif
tampilan aplikasi menarik dilihat kuatir keselamatan data jangan kuatir data pengguna terenkripsi aplikasi merupakan mobile banking modern mantab,positif,train,7a15c395-f10f-4d7a-a9e3-11f5d97ceeb3,tampilan aplikasi menarik dilihat kuatir keselamatan data jangan kuatir data pengguna terenkripsi aplikasi merupakan mobile banking modern mantab,5,2025-08-27 16:40:28,2.17.1,0,2025,1.7999999999999998,positif
memudahkan kita menyimpan uang transfer,positif,val,0898e9ce-4d98-4adb-a9ed-d422faba9dca,memudahkan kita menyimpan uang transfer,5,2022-09-01 14:10:30,1.0.0,0,2022,0.8,positif
mulai membaik lanjutkan,negatif,train,475ed734-634c-402a-926c-142c54d86628,mulai membaik lanjutkan,5,2025-09-20 15:46:17,,0,2025,-0.1999999999999999,negatif
aplikasi mantaph,netral,train,32f0113f-11e3-45ed-a445-7030612ed5c7,aplikasi mantaph,5,2023-06-09 13:13:27,1.0.12,0,2023,0.0,netral
salam gangguan jaringan min transaksi gagal saldo terpotong jaringan muter tidak jelas berhasil tidak nya tolong perbaiki jaringan servernya,negatif,train,cad6da0a-062d-46cd-a827-732f517fd3f2,salam gangguan jaringan min transaksi gagal saldo terpotong jaringan muter tidak jelas berhasil tidak nya tolong perbaiki jaringan servernya,2,2026-03-14 07:14:51,2.18.0,3,2026,-4.6000000000000005,negatif
kecewa bngt fitur transfer antar bank tidak sebelumnya sih tiba tiba tidak aneh banget udah coba instal ulang tetep hasilnya fitur top up gopay hilang login pakai sidik tiba tiba tidak bisa padahal nya bisa padahal udah sya ulang setting sidik jarinya kecewa bngt,negatif,train,569f25d5-0272-4c05-9cd4-df321fa21877,kecewa bngt fitur transfer antar bank tidak sebelumnya sih tiba tiba tidak aneh banget udah coba instal ulang tetep hasilnya fitur top up gopay hilang login pakai sidik tiba tiba tidak bisa padahal nya bisa padahal udah sya ulang setting sidik jarinya kecewa bngt,1,2025-04-26 20:37:22,2.17.1,0,2025,-2.6000000000000005,negatif
aplikasi mudah digunakan bisa beli pulsa bayar tagihan apapun disini tampilannya mudah dipahami,positif,train,437c0bd4-2e2d-4137-b3c7-6de0dab46201,aplikasi mudah digunakan bisa beli pulsa bayar tagihan apapun disini tampilannya mudah dipahami,5,2022-11-18 13:11:38,1.0.4,0,2022,1.6,positif
aplikasi nya mantap nyaman digunakan fitur berguna,positif,test,46b96c33-71b6-4827-af8d-b8fcf03babd5,aplikasi nya mantap nyaman digunakan fitur berguna,5,2024-06-11 16:50:42,,0,2024,2.8,positif
tampilan semangat good job bank dki suka ui nya user friendly bisa mudah pakainya,positif,train,57df66a5-9dd9-4c58-ac4a-6290e2ef9b50,tampilan semangat good job bank dki suka ui nya user friendly bisa mudah pakainya,5,2023-04-16 03:58:06,1.0.10,0,2023,4.2,positif
aplikasi mempermudah banget skrg lancar apalagi skrg ditambah fitur barunya suka aplikasi,positif,train,08abe40a-c859-41d3-b6a8-c5e6ee53f559,aplikasi mempermudah banget skrg lancar apalagi skrg ditambah fitur barunya suka aplikasi,5,2023-02-22 20:15:45,1.0.7,0,2023,2.4,positif
log in kenapa gagal verifikasi muka,negatif,train,00644ae8-96d5-40dd-8629-fb5ac0b56771,log in kenapa gagal verifikasi muka,1,2023-06-22 21:20:45,2.0.0,0,2023,-0.8,negatif
aplikasi terbaru kok 1 hari engk buka d upgrade dlu mkin engk jelas,positif,train,ea01d058-de9a-459e-9119-c0ee0a949ac9,aplikasi terbaru kok 1 hari engk buka d upgrade dlu mkin engk jelas,2,2023-06-13 16:17:25,2.0.0,0,2023,0.6,positif
aplikasi mudah digunakan fitur fitur nya keren tampilannya transfer lebih mudah,positif,train,dfc2f2ea-9dba-4033-9de2-2ca724efbb79,aplikasi mudah digunakan fitur fitur nya keren tampilannya transfer lebih mudah,5,2022-11-10 21:01:02,1.0.3,0,2022,2.4000000000000004,positif
good,positif,train,b76c4197-c614-4c86-8a97-09514bdca984,good,5,2024-04-22 11:16:44,2.10.0,0,2024,1.0,positif
kereeenn,netral,train,be8a737e-fe56-4d1a-8f2c-2ab4b4cb5570,kereeenn,5,2022-09-06 11:54:00,1.0.1,0,2022,0.0,netral
terima kasih,positif,train,2035af45-89ef-45c7-9ca8-d808fdda80af,terima kasih,5,2024-07-28 18:00:29,2.12.1,0,2024,1.0,positif
error tiba2 pemotongan saldo pesan apa2,negatif,train,a3c393d3-2269-48d6-96e4-bdcc96ca185c,error tiba2 pemotongan saldo pesan apa2,1,2025-05-20 13:53:29,2.17.1,0,2025,-1.6,negatif
ok,positif,train,ee27f7bd-70ef-4b7c-8851-15cf10339691,ok,5,2025-04-02 01:32:12,2.17.1,0,2025,0.8,positif
aplikasi bagus proses transfer mudah biaya admin transfer bank termasuk murah udah gitu fiturnya lengkap,positif,train,56544253-b858-4a33-bd6a-c1db72cbe50a,aplikasi bagus proses transfer mudah biaya admin transfer bank termasuk murah udah gitu fiturnya lengkap,5,2022-11-14 17:49:34,1.0.4,0,2022,1.7999999999999998,positif
aplikasi jakone mudah aplikasi lengkap banget bisa top up kuota dll,positif,train,61a4c4cd-e0a8-419c-9a94-b6b20ffcbebf,aplikasi jakone mudah aplikasi lengkap banget bisa top up kuota dll,5,2022-11-16 21:52:05,,0,2022,2.2,positif
fungsional mempermudahkan aktifitas perbankan,netral,train,42aa3f44-03e6-4ece-9114-bd4a1ac33a59,fungsional mempermudahkan aktifitas perbankan,5,2022-10-14 15:29:04,1.0.2,0,2022,0.0,netral
aplikasi awasi ojk bisa mendanain hati tenangngapa ngapain gampang bayar semuanya aplikasi,positif,train,c3b5f074-fa85-434a-ac3d-25d4efc9c5f5,aplikasi awasi ojk bisa mendanain hati tenangngapa ngapain gampang bayar semuanya aplikasi,5,2022-10-14 21:11:54,1.0.2,0,2022,0.6000000000000002,positif
kenapa tidak bisa login,negatif,train,af940f15-dd18-477e-86c2-11d12b52b651,kenapa tidak bisa login,5,2024-08-30 20:39:07,,0,2024,-1.0,negatif
aplikasi nya bagus berguna banget,positif,train,272df822-3c55-4594-b069-9805f4decc65,aplikasi nya bagus berguna banget,5,2024-01-24 13:36:04,2.5.0,0,2024,1.8,positif
jakone membantu pembayaran online sehari hari praktis tinggal masuk apps,positif,train,8e381135-ad98-44a6-a064-ea0c4318d443,jakone membantu pembayaran online sehari hari praktis tinggal masuk apps,5,2022-10-14 05:30:01,1.0.2,0,2022,1.0,positif
selama cocok banget pakai aplikasi jackone mobile fiturnya mudah dipahami,positif,train,056523a5-e01d-4386-8ac2-81d6648cd43d,selama cocok banget pakai aplikasi jackone mobile fiturnya mudah dipahami,5,2022-11-18 13:24:44,1.0.4,0,2022,1.8,positif
tidak bisa cek mutasi tolong diperbaiki,negatif,train,e1cc6777-687b-4df5-a19c-ff3c603bf82a,tidak bisa cek mutasi tolong diperbaiki,4,2023-05-29 01:17:45,1.0.12,0,2023,-1.4,negatif
daftar kok ngk bisa,netral,test,732a69ce-258e-4033-a216-4dcd98de554b,daftar kok ngk bisa,1,2024-01-24 11:13:03,2.5.0,0,2024,0.0,netral
paraaah update susah log in nya aplikasi sampah klo tidak k paksa tidak instal tolong bi fast nya kembalikan,negatif,train,c96f9eba-bf7e-45e3-9b3e-3e498e0b94c0,paraaah update susah log in nya aplikasi sampah klo tidak k paksa tidak instal tolong bi fast nya kembalikan,1,2025-05-23 15:57:15,2.17.1,0,2025,-2.2,negatif
bank gajelas banget loading,positif,train,aeb80037-0cfb-4685-a024-a2b0dc5c8109,bank gajelas banget loading,1,2023-06-07 19:11:33,1.0.12,0,2023,0.2,positif
biar bintang berbicara dbest mantapppp,positif,train,81de8396-0da0-4bd8-ab62-82b689e31151,biar bintang berbicara dbest mantapppp,5,2023-04-24 17:15:23,1.0.10,0,2023,0.4,positif
fitur fitur aplikasi bagus mudah digunakan pendaftaran lumayan cepat bisa digunakan transaksi aman,positif,train,769034fb-a7d9-402a-9c5e-619e0e1faf21,fitur fitur aplikasi bagus mudah digunakan pendaftaran lumayan cepat bisa digunakan transaksi aman,5,2023-09-25 17:04:00,2.2.0,0,2023,3.4000000000000004,positif
jakone mobile emang the best dehh topup game disini harganya terjangkau proses nya tidak nunggu,positif,train,610b9aac-042e-4e71-8f7f-0cbde2f3ae4f,jakone mobile emang the best dehh topup game disini harganya terjangkau proses nya tidak nunggu,5,2024-10-22 22:58:24,2.14.0,0,2024,1.0000000000000002,positif
aplikasi mudah gampang dimengerti pokoknyaa rekomended bangett lahh,positif,test,d8b7112c-3781-44b1-8f28-fcb823423eeb,aplikasi mudah gampang dimengerti pokoknyaa rekomended bangett lahh,5,2025-09-07 10:46:10,2.17.1,0,2025,1.6,positif
bagus,positif,test,5e6250d2-664a-47d3-ab67-c9aa82f6b403,bagus,4,2025-12-12 19:07:56,,0,2025,0.6,positif
aplikasi bank tolol login susah pindah device susah error error error error sekelas bank kok server nya busuk,negatif,train,fd467805-7106-4c99-9975-6f55b7811a00,aplikasi bank tolol login susah pindah device susah error error error error sekelas bank kok server nya busuk,1,2025-09-17 14:58:56,2.17.1,0,2025,-7.800000000000001,negatif
menyusahkan nasabah tidak berusaha berikan solusi terbaik tercepat,netral,test,b1174aae-062c-43f2-a673-8d01f46cfe21,menyusahkan nasabah tidak berusaha berikan solusi terbaik tercepat,1,2025-04-04 05:46:31,2.17.1,0,2025,0.0,netral
membantu,positif,train,cbf1f013-01c1-44c4-82f7-729c769ca547,membantu,5,2023-04-25 14:41:39,1.0.8,0,2023,0.8,positif
hrs update butuh aplikasi ribet super ribet 3 hari abdate skrng suruh abdet lgi pusing nya,negatif,train,1c87c7db-ca6a-4dcd-8451-3217215fab8e,hrs update butuh aplikasi ribet super ribet 3 hari abdate skrng suruh abdet lgi pusing nya,1,2023-06-11 10:03:58,1.0.12,0,2023,-3.2,negatif
rating 1 aplikasi,netral,train,dc38defc-9263-4f6e-8f18-b75c78c61c67,rating 1 aplikasi,1,2025-06-20 17:22:36,,0,2025,0.0,netral
aplikasi recommended fiturnya lengkap scan qrisnya tidak ribet cocok banget dipakai sehari hari,positif,test,24da3702-2900-4fe2-b3eb-13989947681a,aplikasi recommended fiturnya lengkap scan qrisnya tidak ribet cocok banget dipakai sehari hari,5,2024-01-23 20:27:11,2.5.0,0,2024,3.0,positif
mantabs,netral,train,de9a30e9-337f-47df-96c3-1b333a3fc6f9,mantabs,5,2022-09-09 10:34:18,1.0.1,0,2022,0.0,netral
aplikasi tidak bisa isi ulang jakcard ya,negatif,train,6e5743db-ce4a-45d0-870f-bee348fc239b,aplikasi tidak bisa isi ulang jakcard ya,2,2022-10-14 20:10:13,1.0.2,0,2022,-0.8,negatif
sederhana caranya kenapa ilang,negatif,train,8f6470d2-eeca-46ec-bc9b-d5ec613f3914,sederhana caranya kenapa ilang,5,2023-02-28 14:24:53,1.0.7,0,2023,-0.4,negatif
