userName,tanggal,tahun,rating,ulasan,thumbsUp,versiApp,balasanBank,tanggalBalasan,reviewId
Atinns Tinns,2022-09-07,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren,ada bayak benefit gratis untuk aplikasii ini,mendapatkan reward Rp 600 rb saat mendaftar",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 08:25:48,d9a236c2-ac2a-469b-8a9f-a6aeda0ffeca
Eroh Rohayati,2022-09-07,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren. Ya gitu deh pokonya download aja wkwk",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 08:26:28,908734b7-2cdb-4ef3-abd5-7783e489ad84
Hendrik Sutanto,2022-09-07,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren, jakone mobile keren sekali teman teman",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:02:41,d36bae10-ebd3-48b9-bd3c-59108cccc8d4
Danananda Y,2022-09-07,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren size kecil apk rekomendasi gak lemot",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:26:01,57a48976-fdc7-4d82-8791-22ca6268857f
Andry Apriyansah Putra,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi Simple ... Using fully ...,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:50:02,b2819e64-800b-4fdf-afb3-b0fb079fd0f2
dinda studio,2022-09-07,2022,5,"Keren, mudah di pahami semua fitur nya. Akses perbankan jadi lebih mudah dan cepat.",0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:26:44,6cdc0b54-7fad-4f50-9433-ef2b2099abd5
Selalu Merindu,2022-09-07,2022,1,1 dulu deh kalo udah di buka untuk tarik tunai tanpa kartu atam baru di kasih bintang 5...Mohon maap hanya mengingatkan aplikas terbaru kenpa ngga bisa tarik tunai tanpa atam yaa...Terimakasih,1,,Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank Jakarta 08190-1500351 untuk layanan pengaduan nasabah. Terimakasih.,2025-09-14 12:04:02,4fe48bef-812b-46ee-aa06-c20f91b34e6b
dita prastikha,2022-09-07,2022,5,Aplikasi ini sangat mudah digunakan . Banyak fitur-fitur keren yang memudahkan nasabah untuk bertransaksi . Tampilan barunya juga keren 👍 terus tingkatkan kualitas nya,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:27:34,e0acf718-0785-470c-9199-fc1f50ac5b0e
Syifa Timatuzahro,2022-09-07,2022,5,Wow aplikasi JakOne Mobile ini sangat mudah digunakan aplikasi yang sangat cepat Tampilkan baru dan keren viturnya bikin mudah nasabah transaksi. JOOD JOOB,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:28:19,81efc57a-50fe-4f60-8a14-b31597e42463
Art Ezeyy,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi . Ditambah penggunaan yang cukup mudah untuk di pakai.,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:29:11,4f4ccce5-7e2b-4c3a-ab79-227a822b5219
Cho Mei,2022-09-07,2022,5,apk sangat memuaskan. Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi.,0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:30:09,3053b8aa-a088-44c2-96db-eef34b987c32
Valen Cia,2022-09-07,2022,5,Mudah digunakan,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:30:41,b3fe5c0e-b827-4274-bae0-93f13f5763d4
Princez Citra,2022-09-07,2022,5,"Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi, banyak benefit gratis untuk aplikasi disini",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:31:31,06a16028-4a53-40ed-91a3-96c882409def
Ngatiyem Oke,2022-09-07,2022,5,"Mantap aplikasinya, semoga kita terbantukan dengan adanya layanannya",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:32:04,d2b6f093-f3a1-48ea-970d-b9ebdd14c88a
Yussita Marukai,2022-09-07,2022,5,"Belum tau untuk apl yg baru ini,baru install",0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:26:56,53c3f311-fb9e-4516-82d8-625a44bed96c
Ridwan Andye,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi simple banget pokonya thanks,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:32:38,82e156cc-0c75-4282-948b-cbd56cf8cf32
Reza Hanafi,2022-09-07,2022,5,"Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi, silahkan bagi yang ingin mencoba aplikasi ini",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:34:35,54c33345-dd59-49c7-82d7-f01c165d5de0
Dalot Nihbos,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi iya nih jangan lupa donlod ya,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:35:13,1ee5a509-2103-4c4c-873e-cf765860ff2f
KAISAR IMMORTAL,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi mudah,0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:50:11,4a840174-f710-406d-99d0-a7610352fe9f
Ahim Efendi,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi mantap dan amazing,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:52:01,f07240fd-9f55-4ac8-9d12-7f75acc11a54
Muhamad Syarif,2022-09-07,2022,5,Aplikasinya bagus dan fiturnya juga sangat memudahkan untuk bertransaksi,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:52:37,4d4b5423-e2fe-46b4-94ac-5d3ea2b88346
Minato Uzumaki,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi semangat terus jakone,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:53:11,c5584390-3d75-46f8-a730-95bffd2a48b4
Safarh Oioi,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi. Mendapatkan uang 1 jt secara GRATIS we,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:53:51,cfecb15b-db2e-42c1-a87d-bff32ec856d5
Sanusi Ramadhan,2022-09-07,2022,5,"1 aplikasi untuk semua kebutuhan pembayaran. tampilannya simple, loadingnya cepat, Jakarta keren",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:26:26,253615d3-9c33-4a8b-9d54-9f13f1e502b8
Kaos Baju,2022-09-07,2022,5,Apk yang mendapat kan Cuan INI sangat bagus,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:33:56,7b9dbfde-b7d0-45ff-aa1e-ac37dd7ecc4d
kiki andriani,2022-09-07,2022,5,"Mantabb bgd aplikasi yg satu ini, aplikasinya mudah digunakan, tampilan baru keren! Fiturnya mempermudah nasabah bertransaksi dan fiturnya banyak.",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:25:26,6a75b54f-8f7f-4047-8089-dd378be5a16e
Aprillio Pangestu,2022-09-07,2022,5,"Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi, bagus dan aman terjamin",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:35:47,7d3c1ce4-abee-437a-82e0-728ef2dfa947
Yusup Evanthe,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi mudah dan aman,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:50:26,580eea31-cb2b-4ad7-b5c0-c3de1fd1e005
kresnal pangaroan,2022-09-07,2022,5,Aplikasinya mudah digunakan dan fiturnya lumayan komplit ga kalah sama mobile banking yang lainnya..,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:24:41,71e9778e-8582-4e5c-b19f-7a4501005e8c
Fareza HD,2022-09-07,2022,2,"tolong di perbaiki bug aplikasi nya, di awal menu ada pilihan sudah punya bank dki atau tidak, jika pilih YA saya tidak di arahkan ke menu yg seharusnya, malah selesai otp malah di arahkan ke pemilihan produk tabungan, yg seharusnya itu menu untuk pilihan yg belum punya tabungan bank dki, mohon di fix.",2,,Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank Jakarta 08190-1500351 untuk layanan pengaduan nasabah. Terimakasih.,2025-09-16 10:23:19,12a8a46a-5060-4091-931b-5b8d721299dc
yossa santosa,2022-09-07,2022,5,Sangat membantu dan mudah di gunakan!,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:27:10,7d60e0f8-fdb6-4492-8db5-3c0e9fda8419
Billy,2022-09-07,2022,5,"Aplikasi keren banget mudah di gunakan , dan pendaftaran sangat cepat",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:28:23,b63c722a-df4f-449c-8cc3-323726b51494
Naila,2022-09-07,2022,5,Ini baru aplikasi yang mudah di gunakan. Dan fiturnya juga mudah dan dapat dimengerti. Pokok keren 👍,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:28:47,84f26331-d7e8-49d7-ad08-94af1b9e6329
Rasya' Alfirdaus,2022-09-07,2022,5,"Aplikasi nya sangat memudahkan dalam transaksi dan keren. Fitur nya bagus, beragam dan sangat memudahkan. Aksesnya juga cepat. Sangat recomended....👍👍👍👍👍",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:29:27,e49362fd-4e95-412c-8c34-1d16c2d48895
Erwin Efendi,2022-09-07,2022,5,Ada banyak benefit gratis untuk aplikasi ini senilai 600ribu saat mendaftar,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:24:01,a47ddf39-904a-4dd3-937f-8847bdb85ebc
Dini Nining kurniasih,2022-09-07,2022,5,"Mudah dan proses nya sangat cepat,bagus sekali aplikasi ini,sangat bermanfaat dan sangat membantu",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:45:09,46332afd-89b9-4ae0-a7d7-574f5e3172e7
Diana Febrilianti,2022-09-07,2022,5,"Tampilan aplikasinya modern banget dan gampang penggunaannya untuk sehari-hari, developer banyak melakukan upgrade aplikasi jadi lebih keren lagiiik",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:45:34,4cbf11c1-c201-4db1-bf5e-e75873f6a790
Mikaeel Asshauqi,2022-09-07,2022,5,"Keren banget nih aplikasi JakOne Mobile ini, aplikasinya gampang banget digunain. Tampilan baru dari aplikasinya juga keren, fiturnya banyak jadi memudahkan banget buat nasabah transaksi.",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:29:05,8758c26b-d87e-4f8e-8c72-722c5cf9696f
Andra Aulia1234,2022-09-07,2022,5,"Menurut aq nih aplikasi bagus dan berguna sekali selain tampilan yg baru dan keren, Fiturnya pun bikin mudah nasabah transaksi dan juga banyak fitur",0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:46:19,8b97c75f-a35c-4e31-b35c-a9a331063c0d
Andra Aleandra,2022-09-07,2022,5,"Aplikasi JakOne mobil, aplikasi yg mudah di gunakan dan banyak fitur fitur yg menarik, ayo buruan download aplikasinya.",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:46:53,df948c31-3f51-4e44-ade3-78cee0517aa0
boby aditya,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi+ sangat menjanjikan,0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:47:15,652c32a6-3885-4d3e-9800-3cddda2ea0a7
AkunPib ORIN,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi Sangat bermanfaat pokoknyq terbaiklah mantap bosssquuuu,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:47:53,a1944ba1-ef0e-4a6b-b03e-e794da82bafc
Marwan 33,2022-09-07,2022,5,"Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi, semoga lancar abadi nanjaya",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:48:22,134a5f07-8922-4a2e-ad14-304b719ed85e
Little Yi,2022-09-07,2022,5,Aplikasi sangat bagus,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:48:43,817e5d55-7332-4e46-a576-29d40762aa40
KCep TV,2022-09-07,2022,5,Aplikasi wajib ..sangat membantu sekali..recomended bnget pkoknya..bintang 5 buat apk ini.,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:49:21,57e5c44f-7b5d-42f0-bfa4-780e98d567dc
Kwon Rahma,2022-09-07,2022,5,"Aplikasi yang sangat bagus, mudah di gunakan, cepat dan banyak fitur yang membantu",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:49:43,99d24385-7f9a-4b2e-93c4-240d39b6a4d9
Akun Burikbos,2022-09-07,2022,5,Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi wajib kalian cobain aplikasi keren ini,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 09:45:55,fff8b837-baac-416a-920d-6c099a82b592
Widya Stephani,2022-09-07,2022,5,"Aplikasi yg sangat bagus.., mudah digunakan fiturnya banyak pokoknya lengkap dan mempermudah dalam urusan keuangan, yg penting ringan di HP..",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 10:54:29,a9ed16d8-7519-43c0-b13e-a071abc19312
mahmud faqih,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren benar sih",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:44:25,3f979474-4c8b-4295-afff-6d285625381f
Aswan Syah,2022-09-08,2022,5,Untuk memedahkan transaksi,0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:46:28,349a8aec-5334-4bea-97b7-9dc2ebd6519c
Fitri Andayani,2022-09-08,2022,5,Ok,0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:51:14,ce17a6a7-3837-40cc-ba37-fda7bb32c4bd
Herman S1,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren. Ok banget sip lah mantep .",1,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:37:10,aed7dade-35b3-407b-83d0-13c0151dc0df
Wayne Riadi,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren dan enak dilihat,makanya buruan dowload apk ini",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:37:51,50f3136f-75b2-412a-a9e8-a1674b779594
Wiznu al -fauzan,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru kerenpehhhhh gak ngaruh blasss byohhhhhhh opp to kiiiih gk ngaruh blassssssspejhhhhhh",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:53:28,d3506a5d-ac57-4712-9069-25a2d1432ff8
Keloro Ngau,2022-09-08,2022,5,"Aplikasi jakOne mobile mudah di gunakan, Tampilan baru keren dan pendaftarannya mudah. ada banyak benefit gratis di aplikasi ini.",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:39:34,c08aaa64-ad23-401a-bd30-6d7ba9d750f9
Ana Putri,2022-09-08,2022,5,"Aplikasi Mudah di gunakan,Cepat,fiturnya bikin mudah nasabah bertransaksi dengan daftar langsung di proses tampilan nya juga menarik",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:52:16,8bcb156d-bc7a-4a43-a308-e0a5ff144247
zahro zahro,2022-09-08,2022,5,"Suka baget aku cepet transaksinya,fiturnya lengkap,pokok rekomendasi baget dah",0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:54:02,d8fce6da-9b46-4892-9f49-68a4047116c8
Jhon Erer,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren. Tunggu apalagi segera coba aplikasi ny",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:43:14,6eeab88f-6224-4a89-a135-98d5f1985e75
Ruby Besar,2022-09-08,2022,5,Mantap lurr,0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:54:44,104e319d-9bb7-4cb0-9ad7-1d2bb5272c16
Galang Fernanda,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren Wow pakek keywors+(matap dah ini apk berbayar 6000+wow)",0,1.0.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2025-09-16 07:38:48,53d15bec-7462-4528-baf7-a97700aa4f0d
Gablet Gulakop,2022-09-08,2022,5,"Aplikasinya sangat mudah untuk di gunakan! Akses ke aplikasinya sangat cepat, dengan taampilan baru yang amat keren! Fitur mudah, bikin nasabah tambah nyaman dalam melakukan banyak transaksi dengan fitur yang paling banyak di aplikasi ini",0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:42:04,138dd6b9-17d2-49bb-a020-2b8eba9fe0aa
Ana Tobing,2022-09-08,2022,1,"Aplikasi mudah di gunakan, Tampilan baru keren, aplikasinya begitulah",0,1.0.1,Terima kasih atas saran dan ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi JakOne Mobile demi kemudahan dan kenyamanan nasabah bertransaksi.,2025-09-16 04:12:35,ad0bfc1a-0f63-4fb2-8384-3977760fafd9
Anindya Putri,2022-09-08,2022,5,"Tampilan aplikasinya keren, selain itu fitur-fiturnya lengkap, mudah dipahami dan digunakan untuk nasabah bertransaksi. Aplikasinya cepat ga pake ngeleg dan lemot. Recomended lah 👍",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-06-11 03:45:59,eeb77310-8c1b-4d70-a08c-cd1e9e93ba3f
korume anime,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren,bagus apk nya",0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 06:41:36,355c3105-3214-46ab-b476-34babffd3439
Agung Ares,2022-09-08,2022,5,"Mntp Aplikasi mudah di gunakan, Tampilan baru keren",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 04:17:45,2ed9d524-2820-46d0-86ac-715894b251b5
Hendra Heriyanto,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren,bagus sekali aplikasi nya",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 04:17:31,25198c33-e592-4ac4-b34d-b17477d0d17d
dedy yeti,2022-09-08,2022,5,"Aplikasi mudah di gunakan, Tampilan baru keren, ada banyak benefit geratis dari aplikasi ini",0,1.0.1,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2025-09-16 04:17:17,6dbe9c1a-15c2-4fbe-9e06-578cc926e4f7
Muhammad Haris,2022-09-08,2022,1,"Aplikasi gajelas, jangan pernah download kalo kalian gak mau ketipu.",0,1.0.1,Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank Jakarta 08190-1500351 untuk layanan pengaduan nasabah. Terimakasih.,2025-09-14 09:55:40,d340478d-9582-422a-875a-33ef7646a150
